minimizedAffinity,ID,smiles
-5.64283,1599,CC(=O)OCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)CSc3ccncc3)[C@H]2SC1
-8.11476,1601,O=C(O)C1=C(CSc2nnnn2CS(=O)(=O)[O-])CS[C@@H]2[C@H](NC(=O)[C@H](O)c3ccccc3)C(=O)N12
-6.83194,1605,Nc1nc(/C(=C/CC(=O)O)C(=O)N[C@@H]2C(=O)N3C(C(=O)O)=CCS[C@H]23)cs1
-9.35777,1622,Nc1nc2ncc(CNc3ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc3)nc2c(=O)[nH]1
-7.40593,1623,Cc1cccc(C[NH+]2CC[NH+]([C@H](c3ccccc3)c3ccc(Cl)cc3)CC2)c1
-6.31986,1639,COCCCOc1cc(C[C@@H](C[C@H]([NH3+])[C@@H](O)C[C@H](C(=O)NCC(C)(C)C(N)=O)C(C)C)C(C)C)ccc1OC
-6.66440,1641,C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@@H](O)C[C@@]2(C)[C@H]1CC[C@]2(O)C(=O)COP(=O)(O)O
-6.81431,1644,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H]([NH3+])c3ccc(O)cc3)[C@H]2SC1
-6.31218,1648,COC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)[C@H]1c1cccc2nonc12
-5.98009,1652,CC[N+](CC)(CCNC(=O)C(=O)NCC[N+](CC)(CC)Cc1ccccc1Cl)Cc1ccccc1Cl
-6.23938,1655,C[NH+](C)CCOc1ccc(/C(=C(/CCCl)c2ccccc2)c2ccccc2)cc1
-7.42167,1657,CCOC(=O)c1ccc(C#Cc2ccc3c(c2)C(C)(C)CCS3)nc1
-5.94329,1661,OC[C@@H](O)[C@@H](O[C@@H]1O[C@H](CO)[C@H](O)[C@H](O)[C@H]1O)[C@H](O)[C@@H](O)CO
-7.21343,1664,CC(C)CN(C[C@@H](OP(=O)(O)O)[C@H](Cc1ccccc1)NC(=O)O[C@H]1CCOC1)S(=O)(=O)c1ccc(N)cc1
-7.08389,1672,COCC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)/C(=N\OC)c3csc(N)n3)[C@H]2SC1
-7.81775,1673,Nc1nc2c(ncn2COCCO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)c(=O)[nH]1
-6.54275,1674,Cc1cn([C@@H]2C[C@@H](O)[C@H](CO[P@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)O2)c(=O)[nH]c1=O
-8.04366,1679,Nc1nc2c(c(=O)[nH]1)N(C=O)[C@@H](CNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)CN2
-6.42865,1726,COC(=O)C1=C(C)NC(C)=C(C(=O)OCC(C)C)[C@H]1c1ccccc1[N+](=O)[O-]
-5.88082,1727,CC1=C(C(=O)O)N2C(=O)[C@@H](NC(=O)[C@H]([NH3+])c3ccccc3)[C@H]2SC1
-6.66635,1730,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(COC(C)=O)CS[C@H]12)c1csc(N)n1
-6.93831,1734,O=C(O[C@H]1C[N@H+]2CC[C@@H]1CC2)N1CCc2ccccc2[C@@H]1c1ccccc1
-6.88616,1743,CO/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)O)=C(/C=C\c3scnc3C)CS[C@H]12)c1csc(N)n1
-6.95279,1747,[NH3+]C[C@H]1O[C@H](O[C@H]2[C@H](O)[C@@H](O[C@H]3O[C@H](CO)[C@@H](O)[C@H]([NH3+])[C@H]3O)[C@H]([NH3+])C[C@@H]2[NH3+])[C@H]([NH3+])C[C@@H]1O
-6.18773,1750,Nc1nc(Cl)nc2c1ncn2[C@@H]1O[C@H](CO)[C@@H](O)[C@@H]1F
-7.49266,1754,CCN1C[C@@H](CC[NH+]2CCOCC2)C(c2ccccc2)(c2ccccc2)C1=O
-7.33410,1756,C[C@]12CC[C@@H]3c4ccc(OC(=O)N(CCCl)CCCl)cc4CC[C@H]3[C@@H]1CC[C@@H]2OP(=O)(O)O
-5.84632,1764,COc1ccc2c(c1)N(C[C@H](C)C[NH+](C)C)c1ccccc1S2
-6.78326,6209,CC[NH2+]C[C@@H]1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CC)c3c2F)C1
-7.92976,6246,O=c1oc2c(O)c(O)cc3c(=O)oc4c(O)c(O)cc1c4c23
-6.97030,6259,C[NH+]1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3-c2ccc(F)cc2)CC1
-5.91545,6273,C[NH+]1CCN(c2c(F)cc3c(=O)c(C(=O)O)cn(CCF)c3c2F)CC1
-6.85488,6378,C[C@@H]1c2ccccc2CN1NC(=O)c1ccc(Cl)c(S(N)(=O)=O)c1
-6.25158,7075,CC1(C)CC(C)(C)c2cc(NC(=S)Nc3ccc([N+](=O)[O-])cc3)ccc2S1
-7.33380,7467,CC(C)(CNC(N)=O)[NH2+]C[C@H](O)COC(=O)c1ccccc1F
-8.36766,7492,COc1ccc(OC)c(Cc2cnc3nc(N)nc(N)c3c2C)c1
-7.35716,7643,O=C(Nc1ccc(Cl)cc1)NS(=O)(=O)c1ccc2c(c1)CCC2
-7.21225,7797,C[C@@]1(c2ccccc2)Cc2cc(OCC(=O)O)c(Cl)c(Cl)c2C1=O
-6.28211,8148,CCOC(=O)c1cc(NC(=O)c2cccs2)ccc1OC[C@H](O)C[NH2+]C(C)(C)C
-7.45951,8273,O=C(O)COc1ccc(CCNS(=O)(=O)c2ccccc2)cc1
-7.38229,8412,O=C1c2ccccc2S(=O)(=O)N1CCCC[NH+]1CCN(c2ncccn2)CC1
-6.53206,8514,CC(C)(C)[C@]1(O)CC[N@@H+]2C[C@H]3c4ccccc4CCc4cccc(c43)[C@@H]2C1
-6.77113,8809,CC[N@H+]1CCC[C@H]1CNC(=O)c1c(O)c(Cl)cc(Cl)c1OC
-6.82586,8846,CC(C)(C)c1cc(C(=O)c2cccs2)cc(C(C)(C)C)c1O
-6.47750,8946,CCc1cc(Cl)c(OC)c(C(=O)NC[C@@H]2CCC[N@@H+]2CC)c1O
-6.98503,9194,CCCCN(CCCC)C(=O)C[N@H+]1C[C@H](c2ccc3c(c2)OCO3)[C@@H](C(=O)O)[C@@H]1c1ccc(OC)cc1
-7.37210,9440,CN(Cc1ccc(S(=O)(=O)N2CCOCC2)cc1)c1ccc2c3c(cccc13)C(N)=[NH+]2
-5.32345,9484,CCCCCCC[N+](CC)(CC)CCCCc1ccc(Cl)cc1
-8.59752,9960,CC[C@H](NC(=O)c1cc(-c2ccccc2)nc2ccccc12)c1ccccc1
-6.79035,9967,C[NH+]1CC[NH+](CC(=O)N2c3ccccc3C(=O)Nc3cccnc32)CC1
-7.39093,10085,CC(C)Oc1ccccc1N1CC[NH+](Cc2cccc(C(=O)N3CCCCC3)c2)CC1
-7.62541,10188,CC[C@H](NC(=O)c1c(O)c(-c2ccccc2)nc2ccccc12)c1ccccc1
-5.77550,10272,O=C1CC[C@](c2ccccc2)(C2CC[NH+](Cc3ccccc3)CC2)C(=O)N1
-7.40346,10413,O=C(O)Cn1c(=O)n(Cc2ccc(Br)cc2F)c(=O)c2ccc(Cl)cc21
-7.70557,10445,CC[NH+](CC)CCNC(=O)c1cc(Cl)c(NC(=O)COc2ccc(Cl)cc2)cc1OC
-7.70017,11252,Cn1cc(NC(=O)c2cc(NC(=O)c3cc(NC=O)cn3C)cn2C)cc1C(=O)NCCC(N)=[NH2+]
-6.70547,11417,COC1=C(N)C(=O)c2nc(-c3nc(C(=O)O)c(C)c(-c4ccc(OC)c(OC)c4O)c3N)ccc2C1=O
-6.50132,11672,CN(C(=O)c1c(O)c2ccccc2n(C)c1=O)c1ccccc1
-8.28742,12213,CN1c2c(nc(N)[nH]c2=O)NC[C@@H]1CCNc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1
-5.95683,12314,CN(C)S(=O)(=O)N[C@H]1C[C@@H]2c3cccc4c3c(cn4C)C[C@H]2[N@@H+](C)C1
-6.99091,12531,CNC(=S)NS(=O)(=O)c1cc(CCNC(=O)c2cc(Cl)ccc2OC)ccc1OC
-6.06166,12608,Cc1[nH]c[nH+]c1CSCCNC(=[NH2+])NCCCc1c[nH]c[nH+]1
-8.35760,12713,O=C1NCCN1CC[NH+]1CCC(c2cn(-c3ccc(F)cc3)c3ccc(Cl)cc23)CC1
-6.49838,12806,CNC(=O)NS(=O)(=O)c1ccc(CCNC(=O)c2cc(Cl)ccc2OC)cc1
-6.97394,13134,CC(C)[C@H](NC(=O)c1ccc2ccccc2n1)C(=O)N[C@@H](Cc1ccccc1)[C@H](O)C[N@H+]1CC[C@@H](OCc2ccncc2)C[C@H]1C(=O)NC(C)(C)C
-7.21349,13178,COc1ccc(C(=O)c2c(C)n(CC[NH+]3CCOCC3)c3ccccc23)cc1
-6.43215,13280,CN1C(=O)CN=C(c2ccccc2F)c2cc([N+](=O)[O-])ccc21
-5.95402,13291,CN1C(=O)CN=C(c2ccccc2F)c2cc(Cl)ccc21
-7.58367,13376,COc1ccc2c(C(=O)c3ccc(Cl)cc3)c(C)n(CC(=O)O)c2c1
-7.48681,13608,Cc1[nH]c(/C=C2\C(=O)Nc3ccc(F)cc32)c(C)c1C(=O)NCC[NH+]1CCCC1
-6.44994,13878,C#CCCCC(=O)c1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1
-8.47169,14249,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@@](=O)(O)O[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O
-7.20519,14370,CCOc1ccccc1O[C@H](c1ccccc1)[C@H]1C[NH2+]CCO1
-6.14366,14376,COc1cc(C(C)=O)ccc1OCCC[NH+]1CCC(c2noc3cc(F)ccc23)CC1
-8.16985,14762,CC[C@H](CO)Nc1nc(NCc2ccccc2)c2ncn(C(C)C)c2n1
-7.85372,14830,Nc1ncnc2c1ncn2[C@@H]1O[C@H](CO[P@](=O)(O)OP(=O)(O)O)[C@@H](O)[C@H]1O
-6.91827,15023,O=C(CCC[NH+]1CCC(O)(c2cccc(C(F)(F)F)c2)CC1)c1ccc(F)cc1
-6.74107,15245,COC(=O)[C@@H]1[C@H]2C[C@H]3c4[nH]c5ccccc5c4CC[N@H+]3C[C@@H]2CC[C@@H]1O
-6.83850,15413,CO[C@@]1(NC(=O)CSC(F)F)C(=O)N2C(C(=O)O)=C(CSc3nnnn3CCO)CO[C@@H]21
-5.80035,15511,CC[NH+]1CCN(c2cc3c(cc2F)c(=O)c(C(=O)O)cn3C2CC2)CC1
-6.43660,16134,CCOC(=O)C(=O)Nc1nc(-c2ccc(OC)cc2)cs1
-5.42441,16498,C=C1C[C@H]2C=Nc3cc(OCCCOc4cc5c(cc4OC)C(=O)N4CC(=C)C[C@H]4C=N5)c(OC)cc3C(=O)N2C1
-9.08641,16596,CC(C)(C)Sc1c(CC(C)(C)C(=O)O)n(Cc2ccc(Cl)cc2)c2ccc(OCc3ccc4ccccc4n3)cc12
-7.28264,17045,CC[NH+](CC)C[C@@H]1CCCC[N@H+]1CC(=O)N1c2ccccc2C(=O)Nc2cccnc21
-6.86047,17157,CC(C)(C)c1ccc([C@H](O)CCC[NH+]2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1
-7.25087,17289,N#C/[NH+]=C(\NCCCCCCOc1ccc(Cl)cc1)Nc1ccncc1
-6.09197,17313,CCOC(=O)C[C@H](NC(=O)CN1C(=O)N[C@@](C)(c2ccc(C(N)=[NH2+])cc2)C1=O)c1ccccc1
-7.10716,17344,O=S(=O)(Nc1cccc(OCc2ccc3ccccc3n2)c1)C(F)(F)F
-6.86315,17423,COc1ccc(C(=O)N2CCN(c3ccc4c(c3)CCC(=O)N4)CC2)cc1OC
-7.00194,17669,O=C1NC(=O)[C@@H](Cc2ccc3c(c2)CC[C@H](Cc2ccccc2)O3)S1
-5.87667,18041,COc1cc(N)c(Cl)cc1C(=O)N[C@@H]1C[N@H+]2CC[C@@H]1CC2
-7.90016,18197,CC(C)(CC(=O)O)Cc1nc2cc(Cl)cnc2n1Cc1ccc(Cl)cc1
-6.66776,18301,CCCCOC(=O)N[C@@H](CNC(=O)C[C@H]1CC(c2ccc(C(N)=[NH2+])cc2)=NO1)C(=O)OC
-6.52363,18442,c1cc(C[N@H+]2CCC[NH2+]CC[NH2+]CCC[NH2+]CC2)ccc1C[N@@H+]1CCC[NH2+]CC[NH2+]CCC[NH2+]CC1
-5.98619,18531,CC1(C)CN2C(=O)c3[nH]c[nH+]c3N(Cc3ccc(Cl)cc3)C2=[NH+]1
-8.36298,18647,O=S(=O)(c1[nH]c(-c2ccc(F)cc2)c(-c2ccc(F)cc2)[nH+]1)C(F)(F)C(F)F
-6.13045,18786,C[NH+](C)CCCSc1ccccc1NC(=O)/C=C/c1ccccc1
-7.23805,18901,Cc1cc(C)cc(NC(=O)Cc2ccc(OC(C)(C)C(=O)O)cc2)c1
-7.44128,19004,Cc1c(C)c2ccc(OCc3nnc(C(C)C)s3)cc2oc1=O
-5.98818,19019,O=C1CC[C@@]2(O)[C@H]3Cc4ccc(O)c5c4[C@@]2(CC[N@@H+]3CC2CC2)[C@H]1O5
-8.36593,19215,Cn1cc2c3c(cccc31)[C@H]1C[C@@H](CNC(=O)OCc3ccccc3)C[N@H+](C)[C@@H]1C2
-7.11341,19224,COc1ccc(Cc2nccc3cc(OC)c(OC)cc23)cc1OC
-6.92766,19611,CNC(=O)[C@H](Cc1c[nH]c2ccccc12)NC(=O)[C@@H](CC(=O)NO)CC(C)C
-7.14285,19892,O=c1[nH]c2cc(C(F)(F)F)c(N3CCOCC3)cc2n(CP(=O)(O)O)c1=O
-8.80518,20210,CCOC(=O)/C=C/[C@H](C[C@@H]1CCNC1=O)NC(=O)[C@@H](CC(=O)[C@@H](NC(=O)c1cc(C)on1)C(C)C)Cc1ccc(F)cc1
-4.70384,20679,CCC(=O)N(c1ccc(Cl)c(Cl)c1)[C@@H]1CCC[C@@H]1[NH+](C)C
-7.26330,20684,COc1ccc(S(=O)(=O)Nc2cccnc2Nc2ccc(O)cc2)cc1
-6.70495,20734,CNc1cc(OC)c(C(=O)N[C@H]2CC[N@H+](Cc3ccccc3)[C@@H]2C)cc1Cl
-8.84506,21333,O=C(Nc1cccc2c(=O)cc(-c3nnn[nH]3)oc12)c1ccc(OCCCCc2ccccc2)cc1
-6.21749,21869,O=C(Nc1ccc(Br)cc1)c1cc(Br)ccc1O
-5.62853,22016,CCCc1c(OCCCCCOc2cc3c(cc2C(C)=O)CC[C@H](C(=O)O)O3)ccc(C(C)=O)c1O
-7.81174,22055,CONC(=O)Nc1ccc(-c2sc3c(c2C[N@H+](C)Cc2ccccc2)c(=O)n(-c2ccccc2)c(=O)n3Cc2c(F)cccc2F)cc1
-5.66858,22097,CN1C(=O)[C@@H](O)N=C(c2ccccc2Cl)c2cc(Cl)ccc21
-6.28754,22150,C[NH+]1CC[NH+]([C@H](c2ccccc2)c2ccc(Cl)cc2)CC1
-5.73012,22242,CC[N@@H+]1CCC[C@H]1CNC(=O)c1c(OC)ccc(Br)c1OC
-7.33337,22776,O=C(O)CCS[C@H](c1ccccc1CCCCCCCCc1ccccc1)[C@@H](O)C(=O)O
-5.29200,23013,NC(=[NH2+])c1ccc(OCCCOc2ccc(C(N)=[NH2+])cc2)cc1
-7.86492,23261,COc1cc(OC)nc(O[C@H](C(=O)O)C(OC)(c2ccccc2)c2ccccc2)n1
-7.20208,23293,CC(C)=CCC/C(C)=C/CC/C(C)=C/CSc1ccccc1C(=O)O
-9.04229,24038,CCO[C@@H](Cc1ccc(OCCN2c3ccccc3Oc3ccccc32)cc1)C(=O)O
-7.36207,24057,NC(=[NH2+])c1ccc(-c2ccc(-c3ccc(C(N)=[NH2+])cc3)o2)cc1
-7.25660,24072,C[C@@H](Cc1ccccc1)[NH2+]CCC(c1ccccc1)c1ccccc1
-7.71873,24646,COc1ccc(-c2[nH]c3ccc(C4=NNC(=O)C[C@@H]4C)cc3[nH+]2)cc1
-6.31186,24778,C[C@H](Cc1cc2c(c(C(N)=O)c1)N(CCCO)CC2)[NH2+]CCOc1ccccc1OCC(F)(F)F
-7.95428,24828,COc1cc2c(Nc3ccc(Br)cc3F)ncnc2cc1OCC1CC[NH+](C)CC1
-6.46790,24944,O=C(Nc1ccc(Br)cc1)c1cc(Br)cc(Br)c1O
-7.40082,24991,C[S@@+](CC[C@H]([NH3+])C(=O)[O-])C[C@H]1O[C@@H](n2cnc3c(N)ncnc32)[C@H](O)[C@@H]1O
-5.22076,25105,NC(=[NH2+])c1ccc(OCCCCCCOc2ccc(C(N)=[NH2+])cc2)cc1
-7.93651,25202,CC1(C)CCC(C)(C)c2cc(NC(=O)c3ccc(C(=O)O)cc3)ccc21
-5.86496,25263,O=C(O)[C@H]1CCCN1C(=O)CCCCC(=O)N1CCC[C@@H]1C(=O)O
-7.33141,25336,C(=N/NC1=[NH+]CCN1)\c1c2ccccc2c(/C=N/NC2=[NH+]CCN2)c2ccccc12
-6.91002,25892,CC(C)[C@H](NC(=O)Cn1c(-c2ccccc2)ncc(N)c1=O)C(=O)c1nnc(C(C)(C)C)o1
-6.77859,26291,C[NH+](C)CCCNc1c2ccccc2nc2cccc([N+](=O)[O-])c12
-6.91762,26319,CCC(=O)C(CCCCCCOc1ccc(OC)cc1Cl)C(=O)CC
-6.08937,26479,c1ccc(C2(c3ccccc3)OC[C@H]([C@@H]3CCCC[NH2+]3)O2)cc1
-6.62302,26505,CC[NH+](CC)CCOC(=O)C(C)(c1ccccc1)c1ccccc1
-6.88164,26984,CCCCNC(=O)NC1CCN(c2ncnc3cc(OC)c(OC)cc23)CC1
-4.12891,27114,O=C1NC2(CCCCC2)C(=O)N1CC[NH+](CCCl)CCCl
-6.45100,27289,C=C(c1ccccc1OCc1cccc(Cl)c1)n1ccnc1
-9.03273,27507,c1ccc(C(O[C@@H]2CCC[N@H+](CCc3ccc4c(c3)OCO4)C2)c2ccccc2)cc1
-8.31184,27759,Nc1ccccc1NC(=O)c1ccc(CNC(=O)OCc2cccnc2)cc1
-5.62095,27926,c1ccc([C@@H]2CC[N@@H+](C[C@H]3CCCc4c3ccc3c4OCO3)C2)cc1
-7.33499,28211,COc1ccc2c(c1)CCC(c1ccccc1)=C2c1ccc(OCC[NH+]2CCCC2)cc1
-6.71807,28338,CCCc1cc2c(s1)C[NH2+][C@@H]1CCc3cc(O)c(O)cc3[C@@H]21
-5.94651,28509,CCCCCCCCCCCCCCCCCCOC[C@@H](CO[P@](=O)([O-])OCC[N+](C)(C)C)OC
-8.26120,28564,O[C@@H](C[NH+]1CCC(Cc2ccc(F)cc2)CC1)c1ccc(Cl)cc1
-7.63058,28636,COc1ccc(-c2cc(C(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1F
-6.37245,28930,CCCCCCCCCCCCCCCCSC[C@@H](COC)CO[P@](=O)([O-])OCC[N+](C)(C)C
-7.38782,29188,COc1ccc(C[NH+]2CC[NH+](C(c3ccc(F)cc3)c3ccc(F)cc3)CC2)c(OC)c1OC
-6.80572,29292,CC(C)C[C@H](NC(=O)[C@@H](O)[C@H]([NH3+])Cc1ccccc1)C(=O)O
-7.87874,29404,Cc1nc(OCCCCC[NH+]2CCCCC2)cc(-c2ccc(F)cc2)n1
-6.12743,29609,Cc1cc(CCCOc2c(C)cc(-c3noc(C(F)(F)F)n3)cc2C)on1
-7.35515,29741,C[NH+](C)CCOc1ccccc1-c1nc(-c2ccccc2)no1
-7.41924,30008,Fc1ccc(C(c2ccc(F)cc2)[NH+]2CC[NH+](C/C=C/c3ccccc3)CC2)cc1
-5.23151,30044,NC(=[NH2+])c1ccc(OCCCOc2ccc(C(N)=[NH2+])cc2Br)c(Br)c1
-8.58371,30054,O=C(Cn1c(Cl)cnc(NCC(F)(F)c2ccccn2)c1=O)NCc1ncccc1F
-6.70461,30116,CCn1cc(C(=O)O)c(=O)c2cnc(N3CC[NH2+]CC3)nc21
-5.86058,31400,O=C1c2cccc3cccc(c23)C(=O)N1CC[NH2+]CCC[NH2+]CCN1C(=O)c2cccc3cccc(c23)C1=O
-7.26991,31601,CC(C)(C)S(=O)(=O)C[C@@H](Cc1ccccc1)C(=O)N[C@@H](Cc1c[nH]c[nH+]1)C(=O)N[C@@H](CC1CCCCC1)[C@@H](O)[C@@H](O)C1CC1
-5.88002,31634,O=c1[nH]c(=O)n([C@H]2C[C@H](O)[C@@H](CO)O2)cc1/C=C/Br
-8.87007,31965,C=CC(=O)Nc1cc2c(Nc3ccc(F)c(Cl)c3)ncnc2cc1OCCC[NH+]1CCOCC1
-7.12074,32227,CCn1c(-c2ccc(OC(C)=O)cc2)c(C)c2cc(OC(C)=O)ccc21
-6.49732,32479,Cc1nnc2n1-c1sc(Br)cc1C(c1ccccc1Cl)=NC2
-8.62563,32911,CCN(CC)c1ccc2cc(C(=O)Nc3ccc4[nH]c(C(=O)N5C[C@@H](CCl)c6c5cc(OC(=O)Nc5ccccc5)c5[nH]cc(C)c65)cc4c3)oc2c1
-7.32825,34124,COc1ccc2c(c1OCc1ccccc1)C[C@@H](C(=O)O)N(C(=O)C(c1ccccc1)c1ccccc1)C2
-6.86563,34234,CCOP(=O)(Cc1ccc(C(=O)Nc2ccc(Br)cc2C#N)cc1)OCC
-4.86854,34246,CSc1c(Cl)nc(NC(C)C)nc1N1CC[NH+](C)CC1
-8.39119,34412,Nc1nc2c(c(=O)[nH]1)C[C@@H](CCc1ccc(C(=O)N[C@@H](CCC(=O)O)C(=O)O)cc1)CN2
-7.84368,34431,CN(C(=O)CCCOc1ccc2[nH]c(=O)ccc2c1)C1CCCCC1
-7.00835,34913,Cc1nc(C2CCCCC2)c(-c2ccc(S(N)(=O)=O)c(F)c2)o1
-5.22516,35057,O=C1CC2(CCCC2)CC(=O)N1CCCC[NH+]1CCN(c2nsc3ccccc23)CC1
-8.34405,35228,COc1ccc2nc3cc(Cl)ccc3c(Nc3cc(C[NH+]4CCCC4)c(O)c(C[NH+]4CCCC4)c3)c2n1
-7.56997,35306,C[C@@H]([C@H]([NH3+])C(=O)N[C@H](C(=O)O)[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](O)[C@@H]1O)[C@H](O)c1ccc(O)cn1
-6.46466,35802,COc1cc(NCCCCC[NH2+]C(C)C)c2ncccc2c1
-6.35286,36015,COC(=O)c1c(C)[nH]c2c(OC(=O)N3CC[NH+](C)CC3)cc3c(c12)[C@H](CBr)CN3C(=O)c1cc2cc(OC)c(OC)c(OC)c2[nH]1
-4.70979,36016,CCOC(=O)NC1=C(N2CC2)C(=O)C(NC(=O)OCC)=C(N2CC2)C1=O
-5.97368,36255,COc1ccc(/C=C\c2cc(OC)c(OC)c(OC)c2)c(O)c1O
-9.65416,36506,CO[C@@H]1[C@@H](OC(N)=O)[C@@H](O)[C@H](Oc2ccc3c(O)c(NC(=O)c4ccc(O)c(CC=C(C)C)c4)c(=O)oc3c2C)OC1(C)C
-7.34083,36565,CN(C(=O)CNC(=O)C[NH3+])c1ccc(Cl)cc1C(=O)c1ccccc1Cl
-6.50367,36648,COc1c(OC)c(OC(C)=O)c2cc(Cl)ccc2c1OC(C)=O
-6.07499,37624,CC(=O)c1ccc(C)cc1N[C@H](C(N)=O)c1c(Cl)cccc1Cl
-6.12388,37683,CCn1cc(C(=O)O)c(=O)c2cc(F)c(N3CC[C@H]([NH3+])C3)nc21
-6.17688,37744,C[NH+](C)C/C=C(/c1ccc(Br)cc1)c1cccnc1
-7.36735,37858,O=C(O)c1cn(-c2ccc(F)cc2)c2cc(N3CC[NH2+]CC3)c(F)cc2c1=O
-8.74313,38434,Cc1c(-c2ccc(-c3ccccc3F)cc2)nc2ccc(F)cc2c1C(=O)O
-6.10813,38594,CC[NH+](CC)CCNC(=O)c1cc(Cl)c(N)cc1O[C@@H](C)C(C)=O
-8.71770,38824,COc1ccccc1[C@H](C)C(=O)N1C[C@@H]2[C@H](C1)C(c1ccccc1)(c1ccccc1)CC[C@@]2(O)c1ccccc1OC
-6.63446,38827,CCCC[NH+](CCCC)C[C@@H](O)c1cc(Cl)cc2c1-c1ccc(Cl)cc1/C2=C/c1ccc(Cl)cc1
-8.80482,38943,Cc1cc(SCc2sc(-c3ccc(C(F)(F)F)cc3)nc2C)ccc1OCC(=O)O
-6.39924,38992,CCN(CC)S(=O)(=O)N[C@H]1C[C@@H]2c3cccc4[nH]cc(c34)C[C@H]2[N@H+](C)C1
-6.81078,39373,Cc1ccc2c(c1O)N[C@@H](O)[C@@H]1CC(/C=C/C(N)=O)=CN1C2=O
-6.65659,39516,CCOP(=O)(Cc1ccc(-c2nc3ccccc3s2)cc1)OCC
-8.88680,39541,CC[C@H](C)[C@@H]([C@@H](CC(=O)N1CCC[C@H]1[C@H](OC)[C@@H](C)C(=O)N[C@@H](Cc1ccccc1)c1nccs1)OC)N(C)C(=O)[C@@H](NC(=O)[C@H](C(C)C)[NH+](C)C)C(C)C
-5.75761,39560,CC(=O)c1ccc2c(c1)N(CCC[NH+](C)C)c1ccccc1S2
-8.57701,39861,CC1=C(/C=C/C(C)=C/C=C/c2ccc(C(=O)O)cc2)C(C)(C)CCC1
-6.86066,39933,CC(=O)c1ccc2c(c1)[C@H](NC(=O)c1ccc(F)cc1)[C@@H](O)C(C)(C)O2
-6.89393,39999,S=C(NCCc1ccccn1)Nc1ccc(Br)cn1
-7.20680,40124,CC[NH+](CC)CCCNc1nccc2c(C)c3[nH]c4ccncc4c3cc12
-8.58910,40357,Cc1cccc(Nc2cc(Cl)nc(NCC(=O)O)n2)c1C
-8.01637,41194,CCCc1nc2c(n1Cc1ccc(-c3ccccc3-c3nnn[nH]3)cc1)C(=O)CCCC2
-5.01576,41306,CSc1cccc(N(C)C(=[NH2+])Nc2cc(SC)ccc2Cl)c1
-7.06918,41355,CCOC(=O)Nc1ccc(NCc2ccc(F)cc2)cc1N
-6.46287,42126,COc1ccc(C(=O)Nc2c(Cl)cncc2Cl)cc1OC1CCCC1
-7.25220,42407,COc1ccccc1CN(C[C@@H](Cc1c[nH]c2ccccc12)NC(=O)C[NH+]1CCC([NH+]2CCCCC2)CC1)C(C)=O
-7.63296,42641,CCCc1c2c(c(O)c3c(=O)cc(C(=O)O)oc13)CCCC2
-8.01113,43064,C(=C/c1ccccc1)\C[NH+]1CC[NH+](C(c2ccccc2)c2ccccc2)CC1
-6.01694,43482,C[NH+](C)CCN1C(=O)c2cccc3cc([N+](=O)[O-])cc(c23)C1=O
-7.58593,44354,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O
-6.16538,44426,Cc1c(-c2ccc(O)cc2)n(Cc2ccc(OCC[NH+]3CCCCC3)cc2)c2ccc(O)cc12
-8.67296,44657,COc1cc([C@@H]2c3cc4c(cc3[C@@H](O[C@@H]3O[C@@H]5CO[C@@H](C)O[C@H]5[C@H](O)[C@H]3O)[C@H]3COC(=O)[C@H]23)OCO4)cc(OC)c1O
-5.95778,44955,C[NH+]1CCC(=C2c3ccccc3Oc3ccc(Cl)cc32)CC1
-7.22895,45305,Cc1ccc(C[NH2+]CC2(F)CCN(C(=O)c3ccc(F)c(Cl)c3)CC2)nc1
-7.63293,45686,COc1ccc(N2C[C@H](C[NH+]3CCC(O)(c4ccc5c(c4)OCO5)CC3)OC2=O)cc1
-5.38627,45816,COCC(=O)O[C@]1(CC[N@H+](C)CCCc2[nH]c3ccccc3[nH+]2)CCc2cc(F)ccc2[C@@H]1C(C)C
